Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2023-04-05,795.7310791015625,863.2285766601562,1305.5767822265625,1061.74267578125,2979.54638671875
2023-04-06,801.7938842773438,853.8605346679688,1304.0633544921875,1068.8638916015625,2961.981201171875
2023-04-10,797.99267578125,847.46875,1309.2911376953125,1061.2861328125,3001.250732421875
2023-04-11,800.3262939453125,860.5938720703125,1289.61865234375,1066.535888671875,2955.635498046875
2023-04-12,810.7196044921875,868.6445922851562,1309.9332275390625,1071.2379150390625,2981.247802734375
2023-04-13,814.352294921875,877.2807006835938,1274.0733642578125,1075.2777099609375,2932.689208984375
2023-04-17,801.938232421875,879.525146484375,1154.0213623046875,1080.73291015625,2887.303466796875
2023-04-18,798.5459594726562,875.1825561523438,1154.9842529296875,1068.3619384765625,2879.256591796875
2023-04-19,801.4810791015625,870.3522338867188,1130.0843505859375,1073.68017578125,2841.412109375
2023-04-20,804.4644165039062,872.7918701171875,1122.013671875,1070.9637451171875,2855.391357421875
2023-04-21,805.7634887695312,864.2532348632812,1125.6363525390625,1072.310546875,2906.938720703125
2023-04-24,812.2833862304688,882.8917846679688,1124.67333984375,1076.4190673828125,2919.76806640625
2023-04-25,800.7353515625,891.3816528320312,1123.389404296875,1084.6588134765625,2920.871826171875
2023-04-26,804.4161987304688,892.8453979492188,1125.8197021484375,1078.290771484375,2941.2421875
2023-04-27,808.8429565429688,896.1631469726562,1142.9700927734375,1085.1153564453125,2931.861572265625
2023-04-28,812.0186767578125,895.4801635742188,1148.9315185546875,1104.9500732421875,2960.647216796875
2023-05-02,811.8502807617188,899.8226318359375,1171.584228515625,1114.3310546875,2960.78515625
2023-05-03,814.689208984375,900.554443359375,1163.9722900390625,1104.7674560546875,2924.458251953125
2023-05-04,831.3616333007812,899.4323120117188,1168.0076904296875,1117.503662109375,2961.981201171875
2023-05-05,782.2103881835938,904.555419921875,1154.755126953125,1114.650634765625,2971.177734375
2023-05-08,791.2562866210938,915.2408447265625,1160.716552734375,1128.4139404296875,2989.4794921875
2023-05-09,791.2803344726562,911.8255004882812,1165.393798828125,1131.9061279296875,3019.50634765625
2023-05-10,794.937255859375,913.4356079101562,1158.561279296875,1139.6895751953125,3022.771484375
2023-05-11,795.4664916992188,916.5094604492188,1152.0037841796875,1132.2486572265625,3018.494384765625
2023-05-12,802.4916381835938,921.095947265625,1142.0069580078125,1134.0972900390625,3011.275146484375
2023-05-15,806.3410034179688,922.9012451171875,1154.067138671875,1136.3341064453125,2993.571533203125
2023-05-16,801.7174072265625,923.4866943359375,1159.5242919921875,1120.1514892578125,2996.422607421875
2023-05-17,797.4102172851562,916.6558837890625,1143.566162109375,1113.5322265625,2950.944580078125
2023-05-18,800.5980224609375,923.6331787109375,1142.7406005859375,1111.1357421875,2942.805908203125
2023-05-19,801.5228271484375,931.2446899414062,1163.742919921875,1114.7418212890625,2963.958251953125
2023-05-22,798.6757202148438,927.39013671875,1185.6622314453125,1120.69921875,3033.715087890625
2023-05-23,796.8018798828125,930.366455078125,1192.3115234375,1120.49365234375,3032.197998046875
2023-05-24,786.3868408203125,917.9244384765625,1191.0274658203125,1113.9658203125,3037.991455078125
2023-05-25,783.3693237304688,917.143798828125,1196.255126953125,1113.8289794921875,3028.93310546875
2023-05-26,786.3868408203125,927.731689453125,1208.2694091796875,1144.2088623046875,3061.4892578125
2023-05-29,795.9744873046875,925.2433471679688,1205.47216796875,1150.6453857421875,3053.62646484375
2023-05-30,796.5828857421875,926.9998168945312,1214.13916015625,1150.3486328125,3049.809326171875
2023-05-31,783.9777221679688,926.2191162109375,1209.049072265625,1127.5009765625,3025.25439453125
2023-06-01,780.6439208984375,913.4843139648438,1210.1495361328125,1124.4652099609375,3056.9833984375
2023-06-02,781.8606567382812,915.48486328125,1207.3612060546875,1120.7904052734375,3040.060546875
2023-06-05,780.838623046875,923.8770751953125,1212.47314453125,1130.856201171875,3024.7021484375
2023-06-06,778.4051513671875,919.3394165039062,1188.772216796875,1131.81494140625,2972.6494140625
2023-06-07,782.4446411132812,917.4853515625,1198.0201416015625,1140.3970947265625,3011.826904296875
2023-06-08,782.9312744140625,915.2408447265625,1192.30419921875,1141.081787109375,2976.465576171875
2023-06-09,783.8560180664062,915.3872680664062,1176.6427001953125,1133.0018310546875,2951.496826171875
2023-06-12,779.0865478515625,913.3380126953125,1200.80859375,1134.006103515625,2986.076416015625
2023-06-13,780.4005737304688,920.75439453125,1212.7984619140625,1150.759521484375,2983.13330078125
2023-06-14,779.5488891601562,917.094970703125,1208.66259765625,1164.910888671875,2989.892822265625
2023-06-15,769.961181640625,904.2138671875,1196.02197265625,1165.2303466796875,2979.932861328125
2023-06-16,780.0355224609375,911.63037109375,1200.52978515625,1176.574462890625,2941.574951171875
2023-06-19,780.7169799804688,900.8472900390625,1202.714111328125,1164.8880615234375,2974.466552734375
2023-06-20,782.3473510742188,903.1892700195312,1211.450927734375,1167.3074951171875,2990.494873046875
2023-06-21,796.0231323242188,902.3598022460938,1207.686767578125,1170.5943603515625,3018.753662109375
2023-06-22,799.9166870117188,903.3844604492188,1191.142333984375,1157.4471435546875,3000.5009765625
2023-06-23,799.8680419921875,901.1887817382812,1175.759765625,1147.974853515625,2979.979248046875
2023-06-26,795.9989013671875,905.0433959960938,1180.732421875,1139.210205078125,2955.24169921875
2023-06-27,807.2169799804688,913.4843139648438,1188.91162109375,1139.62109375,2962.375732421875
2023-06-28,815.7583618164062,914.8017578125,1202.10986328125,1154.708251953125,2979.144775390625
2023-06-30,828.0470581054688,912.0205688476562,1241.286376953125,1164.1805419921875,3059.566650390625
2023-07-03,837.0021362304688,919.7785034179688,1239.6134033203125,1194.0582275390625,3031.8173828125
2023-07-04,841.0902099609375,921.8765869140625,1250.2554931640625,1181.7557373046875,3065.681640625
2023-07-05,814.3712768554688,934.8552856445312,1252.2540283203125,1179.8155517578125,3075.965576171875
2023-07-06,815.1986083984375,936.2214965820312,1249.0938720703125,1204.5804443359375,3078.698974609375
2023-07-07,808.093017578125,923.5355224609375,1236.3602294921875,1202.2294921875,3084.58203125
2023-07-10,806.1705322265625,925.4872436523438,1235.3843994140625,1248.541015625,3031.493408203125
2023-07-11,802.2527465820312,922.12060546875,1253.462158203125,1262.076171875,3031.909912109375
2023-07-12,794.7334594726562,921.5839233398438,1239.24169921875,1263.468505859375,3020.328369140625
2023-07-13,798.6998901367188,932.61083984375,1268.7982177734375,1252.170166015625,3095.0517578125
2023-07-14,800.3546752929688,936.8557739257812,1325.35546875,1251.1202392578125,3256.3564453125
2023-07-17,817.0966796875,945.2968139648438,1322.567138671875,1276.6842041015625,3235.09375
2023-07-18,816.4153442382812,951.8837280273438,1371.131103515625,1287.5257568359375,3239.865234375
2023-07-19,820.1141357421875,949.9320678710938,1370.8988037109375,1297.2950439453125,3215.034423828125
2023-07-20,821.8905639648438,971.5469360351562,1347.2442626953125,1295.7237548828125,3217.124755859375
2023-07-21,815.5635986328125,972.9130859375,1237.661376953125,1255.613525390625,3128.87744140625
2023-07-24,816.8533935546875,968.0338134765625,1242.3087158203125,1230.2166748046875,3153.44775390625
2023-07-25,825.7109985351562,970.6686401367188,1240.4498291015625,1229.425537109375,3157.534423828125
2023-07-26,822.8395385742188,972.3764038085938,1253.6944580078125,1249.4063720703125,3147.4560546875
2023-07-27,814.2982177734375,966.326171875,1257.6912841796875,1237.7838134765625,3155.4443359375
2023-07-28,799.8680419921875,972.1324462890625,1245.93359375,1250.2225341796875,3116.894287109375
2023-07-31,803.6154174804688,974.181640625,1260.061279296875,1260.8065185546875,3178.249267578125
2023-08-01,808.9933471679688,970.5222778320312,1268.89111328125,1242.9769287109375,3206.674560546875
2023-08-02,798.4080200195312,963.1058959960938,1261.1302490234375,1229.697509765625,3196.08447265625
2023-08-03,792.6407470703125,941.6861572265625,1268.0548095703125,1224.5291748046875,3158.27783203125
2023-08-04,804.1021728515625,947.0532836914062,1281.113525390625,1241.1717529296875,3198.778564453125
2023-08-07,803.6398315429688,952.0789184570312,1294.7301025390625,1248.2442626953125,3236.39990234375
2023-08-08,802.9828491210938,956.2261962890625,1292.1275634765625,1240.7264404296875,3223.90625
2023-08-09,803.2747802734375,957.0133056640625,1296.0311279296875,1248.9119873046875,3216.381591796875
2023-08-10,796.1448364257812,948.552001953125,1291.1051025390625,1254.475830078125,3197.431884765625
2023-08-11,787.8468627929688,937.4833984375,1275.0718994140625,1259.767822265625,3203.656005859375
2023-08-14,784.0021362304688,944.0753173828125,1295.2412109375,1274.6546630859375,3204.631103515625
2023-08-16,781.714599609375,941.0745849609375,1318.4310302734375,1273.6160888671875,3212.57275390625
2023-08-17,777.3831176757812,936.3027954101562,1311.971435546875,1255.2425537109375,3191.533203125
2023-08-18,774.1953125,935.3189086914062,1290.826416015625,1264.5406494140625,3127.76318359375
2023-08-21,773.5869750976562,939.7955322265625,1306.255126953125,1250.74267578125,3159.85693359375
2023-08-22,770.2774658203125,936.6471557617188,1304.7215576171875,1250.44482421875,3141.74267578125
2023-08-23,772.1755981445312,951.2576293945312,1308.625244140625,1251.8345947265625,3156.698486328125
2023-08-24,768.6227416992188,953.3237915039062,1323.1712646484375,1230.7904052734375,3146.94482421875
2023-08-25,759.9597778320312,954.7504272460938,1319.918212890625,1225.1075439453125,3140.953369140625
2023-08-28,767.868408203125,954.89794921875,1315.7821044921875,1212.8978271484375,3135.612060546875
2023-08-29,773.9763793945312,952.1431274414062,1317.6409912109375,1201.2838134765625,3136.169189453125
2023-08-30,768.3307495117188,943.4359130859375,1333.9066162109375,1200.1422119140625,3149.91748046875
2023-08-31,764.80224609375,943.2882690429688,1334.185302734375,1194.65771484375,3118.19482421875
2023-09-01,766.3839721679688,953.077880859375,1341.9925537109375,1197.4619140625,3139.0029296875
2023-09-04,771.1779174804688,951.7495727539062,1361.7435302734375,1196.494140625,3175.50927734375
2023-09-05,766.4814453125,952.7826538085938,1374.5701904296875,1202.8968505859375,3185.58837890625
2023-09-06,776.507080078125,942.0584716796875,1373.2222900390625,1205.4281005859375,3186.098876953125
2023-09-07,783.9777221679688,950.0770263671875,1362.7659912109375,1207.06591796875,3209.647216796875
2023-09-08,790.0856323242188,954.89794921875,1365.9261474609375,1215.1064453125,3197.245849609375
2023-09-11,794.173828125,962.4737548828125,1372.2928466796875,1228.20947265625,3233.2412109375
2023-09-12,796.6559448242188,974.5262451171875,1395.2039794921875,1210.4659423828125,3326.272705078125
2023-09-13,800.0626831054688,973.8374633789062,1392.64794921875,1216.52099609375,3314.2431640625
2023-09-14,799.5759887695312,971.7714233398438,1400.6412353515625,1217.6376953125,3306.99755859375
2023-09-15,808.7500610351562,976.44482421875,1404.9632568359375,1219.8961181640625,3342.52880859375
2023-09-18,792.83544921875,974.2310791015625,1386.56005859375,1209.274658203125,3349.821044921875
2023-09-20,761.0304565429688,971.2302856445312,1385.1195068359375,1182.323974609375,3349.72802734375
2023-09-21,755.9932861328125,943.8294067382812,1395.80810546875,1173.712890625,3330.452880859375
2023-09-22,744.4588623046875,934.9745483398438,1390.6031494140625,1168.8240966796875,3347.49853515625
2023-09-25,745.1158447265625,940.9269409179688,1370.1551513671875,1161.6273193359375,3322.8818359375
2023-09-26,748.3523559570312,933.400390625,1357.6075439453125,1162.6446533203125,3330.824462890625
2023-09-27,743.0961303710938,927.890625,1363.509521484375,1175.7476806640625,3334.16845703125
2023-09-28,741.5630493164062,927.3987426757812,1337.9031982421875,1158.4755859375,3285.353759765625
2023-09-29,742.8284301757812,936.5487670898438,1334.185302734375,1163.8856201171875,3277.783203125
2023-10-03,733.9464721679688,925.1358032226562,1332.837646484375,1150.55908203125,3264.08154296875
2023-10-04,744.4102172851562,915.0510864257812,1342.4573974609375,1148.5738525390625,3286.28271484375
2023-10-05,747.4276123046875,925.6768798828125,1360.2099609375,1148.549072265625,3334.215087890625
2023-10-06,746.6002807617188,929.9568481445312,1374.3841552734375,1150.4847412109375,3363.98681640625
2023-10-09,737.937255859375,923.4632568359375,1371.363525390625,1140.6822509765625,3379.732421875
2023-10-10,742.1226806640625,935.8600463867188,1389.6737060546875,1145.719970703125,3370.953857421875
2023-10-11,749.3013916015625,937.7293701171875,1388.9766845703125,1163.910400390625,3353.303955078125
2023-10-12,754.2898559570312,938.86083984375,1362.115234375,1166.0693359375,3290.74169921875
2023-10-13,747.4276123046875,935.9583740234375,1330.1885986328125,1166.0198974609375,3317.0302734375
2023-10-16,744.4345092773438,936.0568237304688,1332.9769287109375,1163.4140625,3273.55712890625
2023-10-17,750.0800170898438,938.5164794921875,1340.6915283203125,1168.972900390625,3257.764892578125
2023-10-18,739.6406860351562,928.5302124023438,1338.9254150390625,1153.4627685546875,3239.37255859375
2023-10-19,737.3045043945312,920.6591796875,1332.5123291015625,1144.603271484375,3218.324462890625
2023-10-20,741.1250610351562,917.7075805664062,1326.563720703125,1141.104248046875,3254.552978515625
2023-10-23,732.9730834960938,914.9527587890625,1309.2760009765625,1123.2861328125,3175.949462890625
2023-10-25,728.3251953125,901.3260498046875,1289.88134765625,1120.6802978515625,3157.2763671875
2023-10-26,712.2158813476562,893.9962768554688,1279.901611328125,1105.0709228515625,3107.590087890625
2023-10-27,715.0143432617188,898.0301513671875,1299.57861328125,1124.5765380859375,3120.81494140625
2023-10-30,722.7770385742188,909.9841918945312,1296.4716796875,1147.7548828125,3146.519287109375
2023-10-31,718.5914916992188,900.588134765625,1288.3280029296875,1135.5452880859375,3137.392333984375
2023-11-01,717.6181030273438,899.30908203125,1274.9117431640625,1140.2603759765625,3101.9091796875
2023-11-02,718.7131958007812,905.114013671875,1289.9754638671875,1151.57666015625,3129.336669921875
2023-11-03,722.1199951171875,918.7406616210938,1307.7696533203125,1151.3284912109375,3120.768310546875
2023-11-06,727.3518676757812,930.2027587890625,1321.185791015625,1160.9075927734375,3148.1025390625
2023-11-07,723.8233032226562,932.8099975585938,1322.127197265625,1153.3634033203125,3138.97607421875
2023-11-08,725.9161376953125,920.6591796875,1309.60546875,1159.368896484375,3149.313720703125
2023-11-09,723.0447387695312,922.2333374023438,1294.3533935546875,1146.787109375,3117.5556640625
2023-11-10,725.891845703125,923.4632568359375,1288.75146484375,1148.946044921875,3104.516845703125
2023-11-13,724.5778198242188,919.3801879882812,1293.176513671875,1148.7972412109375,3102.747314453125
2023-11-15,732.1699829101562,925.9229125976562,1327.96435546875,1169.5684814453125,3170.5009765625
2023-11-16,734.0924072265625,920.9051513671875,1360.3514404296875,1171.6778564453125,3257.626220703125
2023-11-17,732.5106811523438,906.9833374023438,1353.4315185546875,1169.121826171875,3261.910400390625
2023-11-20,732.559326171875,906.58984375,1352.5372314453125,1166.044677734375,3277.883056640625
2023-11-21,738.7646484375,911.164794921875,1354.796630859375,1180.7109375,3269.1279296875
2023-11-22,736.1365966796875,907.8688354492188,1372.49658203125,1185.326904296875,3287.708251953125
2023-11-23,740.3950805664062,908.1148071289062,1364.447021484375,1188.9500732421875,3267.31201171875
2023-11-24,745.6511840820312,914.41162109375,1353.2904052734375,1188.1558837890625,3219.6748046875
2023-11-28,743.97216796875,910.5745239257812,1358.2801513671875,1188.404052734375,3231.82861328125
2023-11-29,758.8160400390625,924.4470825195312,1374.1912841796875,1191.5308837890625,3272.434326171875
2023-11-30,758.645751953125,919.8721313476562,1370.001708984375,1179.9913330078125,3248.080322265625
2023-12-01,756.9910278320312,931.4326171875,1367.3184814453125,1188.3544921875,3270.478271484375
2023-12-04,783.2720336914062,975.2149658203125,1378.663330078125,1201.209228515625,3271.223876953125
2023-12-05,790.2315673828125,997.106201171875,1368.8717041015625,1209.9197998046875,3289.05908203125
2023-12-06,792.22705078125,987.0706176757812,1388.0311279296875,1221.5091552734375,3356.579345703125
2023-12-07,793.5167236328125,982.88916015625,1380.1226806640625,1219.4990234375,3366.637451171875
2023-12-08,804.5888061523438,994.5480346679688,1403.8951416015625,1218.853759765625,3377.627197265625
2023-12-11,803.5181274414062,1000.697265625,1401.4002685546875,1220.6405029296875,3392.71435546875
2023-12-12,795.5364990234375,999.31982421875,1389.6787109375,1203.1202392578125,3419.909423828125
2023-12-13,793.7357788085938,997.5488891601562,1364.211669921875,1208.03369140625,3346.754150390625
2023-12-14,803.1044921875,1016.9803466796875,1413.5924072265625,1223.0228271484375,3415.392333984375
2023-12-15,806.21923828125,1020.669921875,1486.0396728515625,1238.6324462890625,3595.836181640625
2023-12-18,805.8055419921875,1004.9771118164062,1472.811767578125,1251.239013671875,3594.15966796875
2023-12-19,804.44287109375,999.0739135742188,1467.1158447265625,1269.6527099609375,3554.113037109375
2023-12-20,806.438232421875,990.4158325195312,1446.497314453125,1254.2913818359375,3520.4453125
2023-12-21,820.892822265625,988.2020874023438,1446.1207275390625,1271.8614501953125,3527.3837890625
2023-12-22,813.1788940429688,978.2649536132812,1471.4466552734375,1273.1021728515625,3561.37744140625
2023-12-26,818.8244018554688,979.0520629882812,1453.6055908203125,1279.554443359375,3534.881103515625
2023-12-27,828.9718017578125,986.0867919921875,1475.40087890625,1283.922119140625,3549.4560546875
2023-12-28,829.9208374023438,989.6779174804688,1471.211181640625,1293.203369140625,3538.93212890625
2023-12-29,831.8676147460938,980.52783203125,1452.616943359375,1282.9791259765625,3532.878662109375
2024-01-01,826.4410400390625,983.28271484375,1460.572509765625,1285.6097412109375,3549.36328125
2024-01-02,826.927734375,966.4093017578125,1444.6142578125,1296.255859375,3523.379150390625
2024-01-03,814.1766357421875,968.1802368164062,1402.8125,1282.16015625,3438.20947265625
2024-01-04,822.91259765625,971.2302856445312,1424.18408203125,1288.7860107421875,3414.97314453125
2024-01-05,818.7027587890625,977.6746215820312,1442.8726806640625,1294.2705078125,3481.1904296875
2024-01-08,809.577392578125,966.163330078125,1433.6932373046875,1284.17041015625,3425.68359375
2024-01-09,803.2747802734375,963.9495849609375,1439.812744140625,1280.7703857421875,3436.48681640625
2024-01-10,805.92724609375,977.0350952148438,1430.9627685546875,1315.3148193359375,3458.046875
2024-01-11,802.5447998046875,975.165771484375,1406.7666015625,1349.9088134765625,3479.001953125
2024-01-12,798.74853515625,987.3165893554688,1518.3797607421875,1360.6541748046875,3616.138916015625
2024-01-15,814.1279907226562,993.5641479492188,1555.4271240234375,1383.8822021484375,3635.696533203125
2024-01-16,817.2183837890625,992.777099609375,1536.07958984375,1364.5255126953125,3596.115478515625
2024-01-17,748.279296875,965.9173583984375,1544.223388671875,1351.5714111328125,3617.8154296875
2024-01-18,723.2879638671875,970.443115234375,1546.4830322265625,1357.8995361328125,3634.578857421875
2024-01-19,715.744384765625,983.0859375,1562.1116943359375,1357.4031982421875,3697.834228515625
2024-01-23,694.6708984375,1012.45458984375,1546.0594482421875,1318.8138427734375,3618.307861328125
2024-01-24,708.5657958984375,983.0859375,1577.3636474609375,1334.00146484375,3602.88134765625
2024-01-25,698.3453979492188,993.66259765625,1571.4322509765625,1343.1337890625,3573.340087890625
2024-01-29,707.9573974609375,1000.008544921875,1559.6636962890625,1437.4111328125,3564.618408203125
2024-01-30,702.9202270507812,1000.5005493164062,1554.81494140625,1397.2830810546875,3564.196533203125
2024-01-31,711.80224609375,1011.569091796875,1563.7120361328125,1416.1434326171875,3578.638671875
2024-02-01,713.651611328125,1008.6174926757812,1560.0875244140625,1416.1683349609375,3614.462890625
2024-02-02,703.8206176757812,1007.4859619140625,1594.263427734375,1446.990234375,3719.638427734375
2024-02-05,703.1878662109375,1006.9940795898438,1588.4732666015625,1428.452392578125,3726.203369140625
2024-02-06,702.8228759765625,1009.8472900390625,1628.2509765625,1417.3099365234375,3878.784912109375
2024-02-07,695.9362182617188,1005.6658325195312,1594.6400146484375,1431.554443359375,3829.4560546875
2024-02-08,682.8444213867188,973.3455810546875,1593.0865478515625,1439.4708251953125,3877.003662109375
2024-02-09,683.112060546875,994.4005126953125,1571.66748046875,1450.0177001953125,3876.628662109375
2024-02-12,676.4932250976562,980.035888671875,1581.7886962890625,1441.679443359375,3864.43701171875
2024-02-13,678.6588745117188,1003.3536987304688,1585.9783935546875,1454.335693359375,3891.44580078125
2024-02-14,673.5974731445312,1006.2069702148438,1568.7020263671875,1470.4912109375,3845.117919921875
2024-02-15,688.197998046875,1000.2545166015625,1578.2581787109375,1459.79541015625,3848.025146484375
2024-02-16,691.0451049804688,1006.7481079101562,1602.0777587890625,1449.843994140625,3871.563720703125
2024-02-19,689.682373046875,1026.91748046875,1600.2889404296875,1463.17041015625,3848.587646484375
2024-02-20,707.7870483398438,1031.8367919921875,1586.6373291015625,1460.21728515625,3779.986328125
2024-02-21,700.4137573242188,1034.985107421875,1558.6751708984375,1456.916748046875,3743.271484375
2024-02-22,690.874755859375,1045.5618896484375,1582.965576171875,1470.863525390625,3832.92626953125
2024-02-23,691.3857421875,1044.1845703125,1578.7288818359375,1482.6512451171875,3800.10302734375
2024-02-26,692.2131958007812,1037.1988525390625,1563.0059814453125,1476.3974609375,3752.227783203125
2024-02-27,691.1668090820312,1043.1021728515625,1566.254150390625,1474.73486328125,3849.150390625
2024-02-28,685.9348754882812,1029.327880859375,1573.4566650390625,1444.930419921875,3862.79541015625
2024-02-29,683.0147705078125,1035.231201171875,1575.951416015625,1450.0675048828125,3840.4287109375
2024-03-01,696.3256225585938,1069.37158203125,1557.875,1481.1622314453125,3839.725830078125
2024-03-04,697.2745971679688,1074.733642578125,1541.3990478515625,1496.3250732421875,3826.924072265625
2024-03-05,701.2411499023438,1070.503173828125,1512.4954833984375,1489.177978515625,3762.5908203125
2024-03-06,702.0928344726562,1079.4071044921875,1522.8988037109375,1491.957275390625,3811.544189453125
2024-03-07,703.7962036132812,1070.4046630859375,1521.86328125,1468.059326171875,3853.0888671875
2024-03-11,694.8899536132812,1061.3037109375,1506.9405517578125,1455.8248291015625,3865.98388671875
