Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2023-10-16,744.4345092773438,936.0568237304688,1332.9771728515625,1163.4140625,3273.556884765625
2023-10-17,750.0800170898438,938.5164794921875,1340.691650390625,1168.972900390625,3257.765380859375
2023-10-18,739.640625,928.5302124023438,1338.925537109375,1153.4627685546875,3239.371826171875
2023-10-19,737.3045654296875,920.6591796875,1332.512451171875,1144.603271484375,3218.323974609375
2023-10-20,741.125,917.7075805664062,1326.563720703125,1141.104248046875,3254.552978515625
2023-10-23,732.9730834960938,914.9527587890625,1309.2760009765625,1123.2860107421875,3175.949462890625
2023-10-25,728.3252563476562,901.3260498046875,1289.8812255859375,1120.680419921875,3157.2763671875
2023-10-26,712.2158813476562,893.9962768554688,1279.901611328125,1105.07080078125,3107.59033203125
2023-10-27,715.0143432617188,898.0301513671875,1299.57861328125,1124.5765380859375,3120.81494140625
2023-10-30,722.7770385742188,909.9841918945312,1296.4718017578125,1147.7550048828125,3146.52001953125
2023-10-31,718.5914916992188,900.588134765625,1288.327880859375,1135.5452880859375,3137.392578125
2023-11-01,717.6180419921875,899.30908203125,1274.91162109375,1140.2603759765625,3101.9091796875
2023-11-02,718.7131958007812,905.114013671875,1289.975341796875,1151.57666015625,3129.33642578125
2023-11-03,722.1199340820312,918.7406616210938,1307.76953125,1151.3284912109375,3120.768310546875
2023-11-06,727.3518676757812,930.2027587890625,1321.1856689453125,1160.9075927734375,3148.102783203125
2023-11-07,723.8233642578125,932.8099975585938,1322.127197265625,1153.3634033203125,3138.97607421875
2023-11-08,725.9161987304688,920.6591796875,1309.6053466796875,1159.3690185546875,3149.313232421875
2023-11-09,723.044677734375,922.2333374023438,1294.3533935546875,1146.787109375,3117.55517578125
2023-11-10,725.8917846679688,923.4632568359375,1288.75146484375,1148.9461669921875,3104.516845703125
2023-11-13,724.5777587890625,919.3801879882812,1293.176513671875,1148.79736328125,3102.747314453125
2023-11-15,732.1700439453125,925.9229125976562,1327.9644775390625,1169.5684814453125,3170.50146484375
2023-11-16,734.0924072265625,920.9051513671875,1360.3514404296875,1171.6778564453125,3257.626708984375
2023-11-17,732.5106811523438,906.9833374023438,1353.431640625,1169.121826171875,3261.910400390625
2023-11-20,732.559326171875,906.58984375,1352.5372314453125,1166.0445556640625,3277.88232421875
2023-11-21,738.7645874023438,911.164794921875,1354.7967529296875,1180.7109375,3269.128173828125
2023-11-22,736.1365966796875,907.8688354492188,1372.49658203125,1185.3267822265625,3287.707763671875
2023-11-23,740.3950805664062,908.1148071289062,1364.447021484375,1188.9500732421875,3267.312255859375
2023-11-24,745.6512451171875,914.41162109375,1353.290283203125,1188.1558837890625,3219.6748046875
2023-11-28,743.9721069335938,910.5745239257812,1358.2801513671875,1188.404052734375,3231.82861328125
2023-11-29,758.8161010742188,924.4470825195312,1374.19140625,1191.5308837890625,3272.4345703125
2023-11-30,758.645751953125,919.8721313476562,1370.001708984375,1179.9913330078125,3248.080322265625
2023-12-01,756.9910278320312,931.4326171875,1367.318603515625,1188.3544921875,3270.478515625
